NPS_Wells_ID,Alternate_ID,Park,Ownership,State,Status,Status_Num,Type,Lat_dd,Long_dd,Lat_Long_Ref,Access Details,Qualifier_CD,Completion_Date,Qualifier_D,Depth_ft,Qualifer_YT,YieldTest_Rate_gpm,YieldTest_Date,YieldTest_Ref,Well Documents,Photo,State_Database,IRMA_Docket,IRMA_Docket_Link,IRMA_Technical,IRMA_Technical_Link,IRMA_Aquarius,USGS_NWIS,USGS_NGWMN,WQP_SiteID,WQP_Data_Link,eTIC2_Pubs,PHS,State_OG_Database,FMSS Location ID#,Comments
DETO_W_031,CCC Well No. 1,DETO,NPS,WY,Unknown,4,Monitoring,44.583555,-104.713645,NPS,,Ap,6/1/1934,Ap,800,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/DETO?csf=1&web=1&e=Og0Jio,,,,,A summary of wells and springs used as water supply sources at Devils Tower National Monument (Martin L. 2010),https://irma.nps.gov/DataStore/Collection/Profile/9414,,,,,,https://doimspp.sharepoint.com/:w:/r/sites/NPS-NRSS-WRD-GroundwaterDatabase/Shared%20Documents/Groundwater%20Database%20Documents/DETO/DETO_eTIC2_Links.docx?d=wa103057f4fa5493c958cf47779e87785&csf=1&web=1&e=fF7aYS,,,,Originally drilled to 800FT but casing was removed and well collapsed in 40FT layer of quicksand. Not cased below 60FT. Artesian pressure would blow a stream of water 10FT into the air. Odorless inflammable gas bubbles present.
DETO_W_032,CCC Well No. 2,DETO,NPS,WY,Unknown,4,Monitoring,44.583801,-104.713426,NPS,,Ap,6/1/1937,Ap,300,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/DETO?csf=1&web=1&e=Og0Jio,,,,,A summary of wells and springs used as water supply sources at Devils Tower National Monument (Martin L. 2010),https://irma.nps.gov/DataStore/Collection/Profile/9414,,,,,,,,,,Abandoned during drilling after set of tools were lost in the hole.
DETO_W_033,CCC Well No. 3; Spring Draw #2 Well,DETO,NPS,WY,Unknown,4,Monitoring,44.58392,-104.713196,NPS,,Ap,6/1/1937,Ex,610,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/DETO?csf=1&web=1&e=Og0Jio,,,,,A summary of wells and springs used as water supply sources at Devils Tower National Monument (Martin L. 2010),https://irma.nps.gov/DataStore/Collection/Profile/9414,,,,,,,,,,Former water supply well for DETO. High TDS and hard.
DETO_W_034,Well Site,DETO,NPS,WY,Unknown,4,Unknown,44.581133,-104.718714,NPS,,Un,,Un,,,,,,,,,,,,,,,,,,https://doimspp.sharepoint.com/:w:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/DETO/DETO_eTIC2_Links.docx?d=w3c6e8176c63f406c9380a7362afd5db5&csf=1&web=1&e=uPLYb4,,,,May be the same as USGS 443449104430401
DETO_W_035,RFR-FILLMORE CORE 1-A,DETO,Unk,WY,Plugged & Abandoned,3,Oil & Gas,44.5833,-104.71253,State,,Ap,12/2/1986,Ap,200,,,,,,,,,,,,,,,,,,,pipeline.wyo.gov/Wellapi.cfm?nAPINO=1109548,,
DETO_W_036,NM1,DETO,NPS,WY,Unknown,4,Monitoring,44.58909,-104.70253,NPS,,Un,,Un,,,,,,,,,,,,,https://irma.nps.gov/AQWebPortal/Data/Location/Summary/Location/DETO_NM-1/Interval/Latest,,,,,,,,,
DETO_W_037,NM2,DETO,NPS,WY,Unknown,4,Monitoring,44.58871,-104.70192,NPS,,Un,,Un,,,,,,,,,,,,,https://irma.nps.gov/AQWebPortal/Data/Location/Summary/Location/DETO_NM-2/Interval/Latest,,,,,,,,,
DETO_W_038,NM3,DETO,NPS,WY,Unknown,4,Monitoring,44.58779,-104.70025,NPS,,Un,,Un,,,,,,,,,,,,,https://irma.nps.gov/AQWebPortal/Data/Location/Summary/Location/DETO_NM-3/Interval/Latest,,,,,,,,,
FOLA_W_001,Supply Well; Well No.1; CAVALRY BARRACKS #14; ENL CAVALRY BARRACKS #14; P6446.0W; P9658.0W,FOLA,NPS,WY,Active ,1,Supply,42.205169,-104.5564,NPS,,Ex,10/1/1961,Ex,60,,,,,,,,FOLA Docket 003,https://irma.nps.gov/DataStore/Collection/Profile/9415,Evaluation of conditions leading to basement flooding - Fort Laramie National Historic Site. (Rice S. 2015),https://irma.nps.gov/DataStore/Collection/Profile/9416,,,,,,,https://doimspp.sharepoint.com/sites/nps-vrp-oph/FSB/Reports/Field_Reports/Forms/AllItems.aspx?id=%2Fsites%2Fnps%2Dvrp%2Doph%2FFSB%2FReports%2FField%5FReports%2FIMR%2FFOLA%2FEHSurvey%2FFOLA%20PHA%202018%2Epdf&viewid=e19fba3e%2D77ba%2D4b8b%2D9826%2Deb76748b760f&parent=%2Fsites%2Fnps%2Dvrp%2Doph%2FFSB%2FReports%2FField%5FReports%2FIMR%2FFOLA%2FEHSurvey,,,Located on the NE side of the Calvary Barracks
FOLA_W_002,Well N;CAVALRY BARRACKS #6 WELL; P6445.0W,FOLA,NPS,WY,Unknown,4,Supply,42.205169,-104.5564,NPS,,Ex,11/19/1960,Ex,60,,,,,,,,FOLA Docket 003,https://irma.nps.gov/DataStore/Collection/Profile/9415,,,,,,,,,,,,Located on the SW side of the Calvary Barracks
FOLA_W_003,Well F; F WELL #1; P6447.0W,FOLA,NPS,WY,Unknown,4,Supply,42.2037,-104.558311,NPS,,Ap,1/1/1890,Ap,18,,,,,,,,FOLA Docket 003,https://irma.nps.gov/DataStore/Collection/Profile/9415,,,,,,,,,,,,Hand dug around 1890 to a depth of 18FT. Recased and sandpoint added in 1920s.
FOLA_W_004,MW-1; P134060.0W,FOLA,NPS,WY,Unknown,4,Monitoring,42.204645,-104.554837,NPS,,Ex,6/5/2001,Ex,15,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/FOLA?csf=1&web=1&e=07OVqj,,,,,Evaluation of conditions leading to basement flooding - Fort Laramie National Historic Site. (Rice S. 2015),https://irma.nps.gov/DataStore/Collection/Profile/9416,,,,,,,,,,
FOLA_W_005,MW-2; P134061.0W,FOLA,NPS,WY,Unknown,4,Monitoring,42.203275,-104.554653,NPS,,Ex,6/5/2001,Ex,15,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/FOLA?csf=1&web=1&e=07OVqj,,,,,Evaluation of conditions leading to basement flooding - Fort Laramie National Historic Site. (Rice S. 2015),https://irma.nps.gov/DataStore/Collection/Profile/9416,,,,,,,,,,
FOLA_W_006,MW-3; P134062.0W,FOLA,NPS,WY,Unknown,4,Monitoring,42.203608,-104.554033,NPS,,Ex,6/5/2001,Ex,15,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/FOLA?csf=1&web=1&e=07OVqj,,,,,Evaluation of conditions leading to basement flooding - Fort Laramie National Historic Site. (Rice S. 2015),https://irma.nps.gov/DataStore/Collection/Profile/9416,,,,,,,,,,
FOLA_W_007,MW-4; P134063.0W,FOLA,NPS,WY,Unknown,4,Monitoring,42.203197,-104.555294,NPS,,Ex,6/5/2001,Ex,15,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/FOLA?csf=1&web=1&e=07OVqj,,,,,Evaluation of conditions leading to basement flooding - Fort Laramie National Historic Site. (Rice S. 2015),https://irma.nps.gov/DataStore/Collection/Profile/9416,,,,,,,,,,
FOLA_W_008,TREE WELL #1; P17872.0P,FOLA,Private,WY,Unknown,4,Supply,42.20359,-104.54954,State,,Ap,6/1/1938,Ap,30,,,,,,,,,,,,,,,,,,,,,Seems to be an artesian well; Mapped at same location as House Well #2 and Barn Well #3 but records indicate they are seperate wells. Piped from well to POU
FOLA_W_009,HOUSE WELL #2; P17873.0P,FOLA,Private,WY,Unknown,4,Supply,42.20359,-104.54954,State,,Ap,6/1/1952,Ap,30,,,,,,,,,,,,,,,,,,,,,Seems to be an artesian well. Mapped at same location as Tree Well #1 and Barn Well #3 but records indicate they are seperate wells. Piped from well to POU
FOLA_W_010,BARN WELL #3; P17874.0P,FOLA,Private,WY,Unknown,4,Supply,42.20359,-104.54954,State,,Ap,9/1/1938,Ap,30,,,,,,,,,,,,,,,,,,,,,Seems to be an artesian well. Mapped at same location as House Well #2 and Tree Well #1 but records indicate they are seperate wells. Piped from well to POU
FOLA_W_011,WESTERN #1; P20386.0W,FOLA,Private,WY,Unknown,4,Supply,42.20361,-104.53971,State,,Ap,12/31/1975,Ap,50,,,,,,,,,,,,,,,,,,,,,Water for KOA campground.
FOLA_W_012,TENANT WELL #1; P11314.0P,FOLA,Private,WY,Unknown,4,Supply,42.2072,-104.53399,State,,Ap,6/1/1930,Ap,100,,,,,,,,,,,,,,,,,,,,,Seems to be an artesian well. Piped from well to POU
FOLA_W_013,BAY WELL #1; P84.0G,FOLA,NPS,WY,Unknown,4,Supply,42.20713,-104.5345,State,,Ex,6/29/1950,Ex,62,,,,,,,,,,,,,,,,,,,,,Large well used for irrigation. Two records exist in the State Database with slightly different names and different flow rates.
FOLA_W_014,USGS 421218104332201,FOLA,USGS,WY,Unknown,4,Monitoring,42.205,-104.556111,USGS,,Ap,9/7/1951,Ex,60,,,,,,,,,,,,,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=421218104332201,,,,,,,,
FOLA_W_015,USGS 421219104331901,FOLA,USGS,WY,Unknown,4,Monitoring,42.205167,-104.556194,USGS,,Ap,4/19/1995,Ex,60,,,,,,,,,,,,,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=421219104331901,,,,,,,,
FOLA_W_016,USGS 421217104332501,FOLA,USGS,WY,Unknown,4,Monitoring,42.204722,-104.556944,USGS,,Ap,7/13/1948,Ex,30,,,,,,,,,,,,,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=421217104332501,,,,,,,,
FOLA_W_017,USGS 421216104332301 ,FOLA,USGS,WY,Unknown,4,Monitoring,42.204444,-104.556389,USGS,,Ap,10/1/1947,Ex,29,,,,,,,,,,,,,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=421216104332301,,,,,,,,
FOLA_W_018,USGS 421205104333001,FOLA,USGS,WY,Unknown,4,Monitoring,42.201389,-104.558333,USGS,,Ap,9/1/1942,Ex,42,,,,,,,,,,,,,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=421205104333001,,,,,,,,
FOLA_W_019,USGS 421229104340001,FOLA,USGS,WY,Unknown,4,Monitoring,42.2075,-104.549722,USGS,,Ap,6/22/1965,Ex,53,,,,,,,,,,,,,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=421229104340001,,,,,,,,
FOLA_W_020,USGS 421227104321001,FOLA,USGS,WY,Unknown,4,Monitoring,42.2075,-104.536111,USGS,,Un,,Ex,62,,,,,,,,,,,,,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=421227104321001,,,,,,,,
FOLA_W_021,Maintenance Building Well,FOLA,NPS,WY,Active ,1,Supply,42.19742,-104.5566,NPS,,Ap,6/1/1960,Ap,330,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/FOLA?csf=1&web=1&e=07OVqj,,,,,,,,,,,,https://doimspp.sharepoint.com/:w:/r/sites/NPS-NRSS-WRD-GroundwaterDatabase/Shared%20Documents/Groundwater%20Database%20Documents/FOLA/FOLA_eTIC2_Links.docx?d=w25bf2ed2a7b145f0b2417d02f0fe137d&csf=1&web=1&e=PCTM5F,https://doimspp.sharepoint.com/sites/nps-vrp-oph/FSB/Reports/Field_Reports/Forms/AllItems.aspx?id=%2Fsites%2Fnps%2Dvrp%2Doph%2FFSB%2FReports%2FField%5FReports%2FIMR%2FFOLA%2FEHSurvey%2FFOLA%20PHA%202018%2Epdf&viewid=e19fba3e%2D77ba%2D4b8b%2D9826%2Deb76748b760f&parent=%2Fsites%2Fnps%2Dvrp%2Doph%2FFSB%2FReports%2FField%5FReports%2FIMR%2FFOLA%2FEHSurvey,,,
FOLA_W_022,Well #4,FOLA,NPS,WY,Unknown,4,Unknown,42.20128,-104.55996,NPS,,Un,,Un,,,,,,,,,,,,,,,,,,https://doimspp.sharepoint.com/:w:/r/sites/NPS-NRSS-WRD-GroundwaterDatabase/Shared%20Documents/Groundwater%20Database%20Documents/FOLA/FOLA_eTIC2_Links.docx?d=w25bf2ed2a7b145f0b2417d02f0fe137d&csf=1&web=1&e=PCTM5F,,,,
FOLA_W_023,Well A; Well #3; Quarters A,FOLA,NPS,WY,Active,1,Supply,42.19742,-104.55892,NPS,,Po,1/1/1905,Ex,60,,,,,,,,FOLA Docket 003,https://irma.nps.gov/DataStore/Collection/Profile/9415,Evaluation of conditions leading to basement flooding - Fort Laramie National Historic Site. (Rice S. 2015),https://irma.nps.gov/DataStore/Collection/Profile/9416,,,,,,https://doimspp.sharepoint.com/:w:/r/sites/NPS-NRSS-WRD-GroundwaterDatabase/Shared%20Documents/Groundwater%20Database%20Documents/FOLA/FOLA_eTIC2_Links.docx?d=w25bf2ed2a7b145f0b2417d02f0fe137d&csf=1&web=1&e=PCTM5F,,,,Hand dug in 1895 to 22FT. Drilled to a depth of 60FT in 1905.
FOLA_W_024,Cemetery District #1; CR UW13/095; P1435.0W,FOLA,Fort Laramie Special Cemetery District,WY,Unknown,4,Supply,42.20721,-104.54956,State,,Ex,6/2/1965,Ex,52,,,,,,,,,,,,,,,,,,,,,
FOBU_W_001,Fossil Butte Test Well; USGS 415038110451001,FOBU,USGS,WY,Unknown,4,Monitoring,41.843889,-110.752778,NPS,,Ex,8/14/1977,Ex,365,,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/FOBU?csf=1&web=1&e=PsGJa9,,,,Surplus water at Fossil Butte National Monument. (Martin L. 2008),DataStore - Collection Profile - Collection ID 9407 (nps.gov),,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=415038110451001,,,,,,,,"Artesian flow of a few gpm when drilled, high TDS, Cl, Na (1978). Original depth of 465FT, measured depth of 365FT in 1988."
FOBU_W_002,USGS 415050110445601,FOBU,USGS,WY,Unknown,4,Monitoring,41.847222,-110.748889,USGS,,Un,,Un,,,,,,,,,,,,,,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=415050110445601,,,,,,,,
FOBU_W_003,Fossil #1; P76437.0W,FOBU,WY DOT,WY,Unknown,4,Test,41.8266,-110.76382,State,,Pr,12/31/1989,Ap,350,,,,,,,,,,,,,,,,,,,,,Test hole to determine if sufficent supply is available.
FOBU_W_004,Amerada Chicken Creek #1,FOBU,NPS,WY,Unknown,4,Unknown,41.8524493,-110.7484432,NPS,,Un,,Un,,,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/FOBU?csf=1&web=1&e=PsGJa9,,,,"Feasibility of developing ground water supplies in Fossil Butte National Monument, Wyoming (Huntoon PW, 1978)",DataStore - Collection Profile - Collection ID 9407 (nps.gov),,,,,,,,,,
FOBU_W_005,Fossil Butte,FOBU,NPS,WY,Unknown,4,Supply,41.8541787,-110.7540637,NPS,,Un,,Un,,,,,,,,,,,"Feasibility of developing ground water supplies in Fossil Butte National Monument, Wyoming (Huntoon PW, 1978)",DataStore - Collection Profile - Collection ID 9407 (nps.gov),,,,,,,,,,1978 report indicates flowing at surface
FOBU_W_006,"""Horizontal Well""",FOBU,BLM,WY,Unknown,4,Supply,41.8897839,-110.7725418,NPS,,Ap,1/1/1977,Un,,,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/FOBU?csf=1&web=1&e=PsGJa9,,,,Surplus water at Fossil Butte National Monument. (Martin L. 2008),DataStore - Collection Profile - Collection ID 9407 (nps.gov),,,,,,,,,,Horizontal well approximately 80 FT long. Delivers water to pipe and stock tank system on BLM land to the east.
FOBU_W_007,Chicken Creek Unit 1,FOBU,Unk,WY,Plugged & Abandoned,3,Oil & Gas,41.85264,-110.74788,State,,Ex,12/20/1958,Ex,8006,,,,,,,,,,,,,,,,,,,pipeline.wyo.gov/Wellapi.cfm?nAPINO=2305067,,
JODR_W_001,FLAGG RANCH - WELL #3; P210167.0W,JODR,NPS,WY,Active ,1,Supply,44.11401,-110.679461,NPS,,Ex,6/30/2006,Ex,90,,,,,https://doimspp.sharepoint.com/:f:/r/sites/NPS-NRSS-WRD-GroundwaterDatabase/Shared%20Documents/Groundwater%20Database%20Documents/JODR?csf=1&web=1&e=r0YZlY,,,,,,,,,,,,,https://doimspp.sharepoint.com/sites/nps-vrp-oph/FSB/Reports/Field_Reports/Forms/AllItems.aspx?id=%2Fsites%2Fnps%2Dvrp%2Doph%2FFSB%2FReports%2FField%5FReports%2FIMR%2FJODR%2FEHSurvey%2FJODR%20PHA%20Report%208%2D10%2D2023%2Epdf&viewid=e19fba3e%2D77ba%2D4b8b%2D9826%2Deb76748b760f&parent=%2Fsites%2Fnps%2Dvrp%2Doph%2FFSB%2FReports%2FField%5FReports%2FIMR%2FJODR%2FEHSurvey,,,Supply for Flagg Guest Ranch Facility
JODR_W_002,FLAGG RANCH - WELL #4; P210139.0W,JODR,NPS,WY,Unknown,4,Supply,44.11071,-110.680289,NPS,,Ex,6/9/2016,Ex,215,,,,,https://doimspp.sharepoint.com/:f:/r/sites/NPS-NRSS-WRD-GroundwaterDatabase/Shared%20Documents/Groundwater%20Database%20Documents/JODR?csf=1&web=1&e=r0YZlY,,,,,,,,,,,,,https://doimspp.sharepoint.com/sites/nps-vrp-oph/FSB/Reports/Field_Reports/Forms/AllItems.aspx?id=%2Fsites%2Fnps%2Dvrp%2Doph%2FFSB%2FReports%2FField%5FReports%2FIMR%2FJODR%2FEHSurvey%2FJODR%20PHA%20Report%208%2D10%2D2023%2Epdf&viewid=e19fba3e%2D77ba%2D4b8b%2D9826%2Deb76748b760f&parent=%2Fsites%2Fnps%2Dvrp%2Doph%2FFSB%2FReports%2FField%5FReports%2FIMR%2FJODR%2FEHSurvey,,,Supply for Flagg Guest Ranch Facility
JODR_W_003,USGS 440509110405001,JODR,USGS,WY,Unknown,4,Monitoring,44.085833,-110.680556,USGS,,Ap,9/27/1996,Ex,9.7,,,,,,,,,,,,,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=440509110405001,,,,,,,,
JODR_W_004,USGS 440510110410101,JODR,USGS,WY,Unknown,4,Monitoring,44.086111,-110.683611,USGS,,Ap,9/27/1996,Ex,9.2,,,,,,,,,,,,,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=440510110410101,,,,,,,,
JODR_W_005,USGS 440515110410101,JODR,USGS,WY,Unknown,4,Monitoring,44.0875,-110.683611,USGS,,Ap,9/27/1996,Ex,8.85,,,,,,,,,,,,,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=440515110410101,,,,,,,,
JODR_W_006,USGS 440514110411101,JODR,USGS,WY,Unknown,4,Monitoring,44.087222,-110.686389,USGS,,Ap,9/27/1996,Ex,9.85,,,,,,,,,,,,,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=440514110411101,,,,,,,,
JODR_W_007,USGS 440516110411201,JODR,USGS,WY,Unknown,4,Monitoring,44.087778,-110.686667,USGS,,Ap,9/27/1996,Ex,10,,,,,,,,,,,,,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=440516110411201,,,,,,,,
JODR_W_008,USGS 440521110411601,JODR,USGS,WY,Unknown,4,Monitoring,44.089167,-110.687778,USGS,,Ap,9/27/1996,Ex,10.1,,,,,,,,,,,,,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=440521110411601,,,,,,,,
JODR_W_009,USGS 440522110405601,JODR,USGS,WY,Unknown,4,Monitoring,44.089444,-110.682222,USGS,,Ap,9/27/1996,Ex,14.4,,,,,,,,,,,,,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=440522110405601,,,,,,,,
JODR_W_010,USGS 440520110404501,JODR,USGS,WY,Unknown,4,Monitoring,44.088889,-110.679167,USGS,,Ap,9/27/1996,Ex,10.25,,,,,,,,,,,,,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=440520110404501,,,,,,,,
JODR_W_011,USGS 440528110411201,JODR,USGS,WY,Unknown,4,Monitoring,44.091111,-110.686667,USGS,,Ap,9/27/1996,Ex,19.5,,,,,,,,,,,,,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=440528110411201,,,,,,,,
JODR_W_012,USGS 440529110405701,JODR,USGS,WY,Unknown,4,Monitoring,44.091389,-110.6825,USGS,,Ap,9/27/1996,Ex,9.8,,,,,,,,,,,,,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=440529110405701,,,,,,,,
JODR_W_013,USGS 440528110404401,JODR,USGS,WY,Unknown,4,Monitoring,44.091111,-110.678889,USGS,,Ap,9/27/1996,Ex,17.1,,,,,,,,,,,,,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=440528110404401,,,,,,,,
JODR_W_014,USGS 440530110404301,JODR,USGS,WY,Unknown,4,Monitoring,44.091667,-110.678611,USGS,,Ap,9/27/1996,Ex,9.9,,,,,,,,,,,,,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=440530110404301,,,,,,,,
JODR_W_015,SP1; USGS 440553110401301; P26143.0W,JODR,USGS,WY,Plugged & Abandoned,3,Supply,44.098056,-110.670278,NPS,,Ex,3/11/1974,Ex,98,,,,,,,,,,"Water Quality and Hydrogeology near Four Wastewater-Treatment Facilities in Grand Teton National Park and John D Rockefeller, Jr, Memorial Parkway, Wyoming, September 1988 through September 1997. (Hedmark KJ and Young HW. 1999); Hydrogeologic conditions and options for water well construction in the vicinity of Flagg Ranch ( Martin L. 2005)",https://irma.nps.gov/DataStore/Collection/Profile/9418,,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=440553110401301,,,,https://doimspp.sharepoint.com/:w:/r/sites/NPS-NRSS-WRD-GroundwaterDatabase/Shared%20Documents/Groundwater%20Database%20Documents/JODR/JODR_eTIC2_Links.docx?d=w70e4195d09164a4eaae1b48613a58714&csf=1&web=1&e=1vkgd8,,,,Some documents show this in the middle of the old campground south of the river. Well has been plugged and abandoned in 2013.
JODR_W_016,USGS 440608110400601,JODR,USGS,WY,Unknown,4,Monitoring,44.102222,-110.6675,USGS,,Ap,10/2/2001,Ex,15.5,,,,,,,,,,"Water Quality and Hydrogeology near Four Wastewater-Treatment Facilities in Grand Teton National Park and John D Rockefeller, Jr, Memorial Parkway, Wyoming, September 1988 through September 1997. (Hedmark KJ and Young HW. 1999); Hydrogeologic conditions and options for water well construction in the vicinity of Flagg Ranch ( Martin L. 2005)",https://irma.nps.gov/DataStore/Collection/Profile/9418,,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=440608110400601,,,,https://doimspp.sharepoint.com/:w:/r/sites/NPS-NRSS-WRD-GroundwaterDatabase/Shared%20Documents/Groundwater%20Database%20Documents/JODR/JODR_eTIC2_Links.docx?d=w70e4195d09164a4eaae1b48613a58714&csf=1&web=1&e=1vkgd8,,,,Some documents show this in the middle of the old campground north of the river. May have been obliterated in 1978.
JODR_W_017,USGS 440621110402201,JODR,USGS,WY,Unknown,4,Monitoring,44.105833,-110.672778,USGS,,Un,,Ex,73,,,,,,,,,,,,,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=440621110402201,,,,,,,,Shown on river bank right. May have been obliterated in 1978.
JODR_W_018,USGS 440636110410401,JODR,USGS,WY,Unknown,4,Monitoring,44.11,-110.684444,USGS,,Un,,Ex,66,,,,,,,,,,,,,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=440636110410401,,,,,,,,
JODR_W_019,USGS 440641110402102,JODR,USGS,WY,Unknown,4,Monitoring,44.111389,-110.689167,USGS,,Ap,9/8/2001,Ex,42.6,,,,,,,,,,,,,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=440641110402102,,,,,,,,
JODR_W_020,USGS 440641110402101,JODR,USGS,WY,Unknown,4,Monitoring,44.111389,-110.6725,USGS,,Ap,9/8/2001,Ex,37.5,,,,,,,,,,,,,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=440641110402101,,,,,,,,
JODR_W_021,USGS 440641110402103,JODR,USGS,WY,Unknown,4,Monitoring,44.111389,-110.689167,USGS,,Ap,9/8/2001,Ex,52.6,,,,,,,,,,,,,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=440641110402103,,,,,,,,
JODR_W_022,FR3; USGS 440645110402001,JODR,USGS,WY,Unknown,4,Monitoring,44.112809,-110.671872,NPS,,Ap,9/7/1988,Ex,37.35,,,,,https://doimspp.sharepoint.com/:f:/r/sites/NPS-NRSS-WRD-GroundwaterDatabase/Shared%20Documents/Groundwater%20Database%20Documents/JODR?csf=1&web=1&e=r0YZlY,,,,,"Water Quality and Hydrogeology near Four Wastewater-Treatment Facilities in Grand Teton National Park and John D Rockefeller, Jr, Memorial Parkway, Wyoming, September 1988 through September 1997. (Hedmark KJ and Young HW. 1999); Hydrogeologic conditions and options for water well construction in the vicinity of Flagg Ranch ( Martin L. 2005)",https://irma.nps.gov/DataStore/Collection/Profile/9418,,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=440645110402001,,,,,,,,
JODR_W_023,FR5; USGS 440640110401001; P103144.0W,JODR,NPS,WY,Unknown,4,Monitoring,44.111394,-110.67024,NPS,,Ex,7/17/1996,Ex,50,,,,,https://doimspp.sharepoint.com/:f:/r/sites/NPS-NRSS-WRD-GroundwaterDatabase/Shared%20Documents/Groundwater%20Database%20Documents/JODR?csf=1&web=1&e=r0YZlY,,,,,"Water Quality and Hydrogeology near Four Wastewater-Treatment Facilities in Grand Teton National Park and John D Rockefeller, Jr, Memorial Parkway, Wyoming, September 1988 through September 1997. (Hedmark KJ and Young HW. 1999); Hydrogeologic conditions and options for water well construction in the vicinity of Flagg Ranch ( Martin L. 2005)",https://irma.nps.gov/DataStore/Collection/Profile/9418,,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=440640110401001,,,,,,,,
JODR_W_024,FR4; Parkway #1;USGS 440645110401101; P28061.0W,JODR,NPS,WY,Unknown,4,Supply,44.112491,-110.670532,NPS,,Ex,9/26/1974,Un,121,,,,,https://doimspp.sharepoint.com/:f:/r/sites/NPS-NRSS-WRD-GroundwaterDatabase/Shared%20Documents/Groundwater%20Database%20Documents/JODR?csf=1&web=1&e=r0YZlY,,,,,"Water Quality and Hydrogeology near Four Wastewater-Treatment Facilities in Grand Teton National Park and John D Rockefeller, Jr, Memorial Parkway, Wyoming, September 1988 through September 1997. (Hedmark KJ and Young HW. 1999); Hydrogeologic conditions and options for water well construction in the vicinity of Flagg Ranch ( Martin L. 2005)",https://irma.nps.gov/DataStore/Collection/Profile/9419,,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=440645110401101,,,,,,,,
